price,location,area,bedrooms,bathrooms,purpose,property_type
139000000.0,"DHA Phase 6 - Block G, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
26000000.0,"Johar Town, Lahore, Punjab",5.0,4.0,6.0,For Sale,House
14700000.0,"Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
12500000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
480000000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
19000000.0,"Lake City, Raiwind Road, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
57000000.0,"Lake City - Sector M-2A, Lake City, Raiwind Road, Lahore, Punjab",10.0,6.0,7.0,For Sale,House
21000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
21000000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
21500000.0,"DHA 11 Rahbar Phase 2 - Block F, DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
180000000.0,"Valencia Housing Society, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
28000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
100000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
105000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
255000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",60.0,6.0,7.0,For Sale,House
97500000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
145000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
29000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
63600000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
82000000.0,"Lake City - Sector M-2, Lake City, Raiwind Road, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
16500000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
82500000.0,"DHA Phase 5 - Block L, DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
55000000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
17000000.0,"Bedian Road, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
32500000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
22500000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",8.0,3.0,3.0,For Sale,House
47500000.0,"Valencia Housing Society, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
210000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
44000000.0,"Johar Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
56500000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
215000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
67500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
202500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
135000000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
32500000.0,"Garden Town, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
67500000.0,"DHA Phase 7 - Block S, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
145000000.0,"DHA Phase 6 - Block N, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
15000000.0,"Bedian Road, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
92500000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
85000000.0,"DHA Phase 1 - Block D, DHA Phase 1, DHA Defence, Lahore, Punjab",26.0,5.0,6.0,For Sale,House
130000000.0,"DHA Phase 5 - Block L, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,10.0,7.0,For Sale,House
16500000.0,"Jubilee Town - Block C, Jubilee Town, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
42500000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
36800000.0,"Lake City - Sector M7 - Block A, Lake City - Sector M-7, Lake City, Raiwind Road, Lahore, Punjab",7.0,6.0,7.0,For Sale,House
17500000.0,"Johar Town, Lahore, Punjab",3.5,3.0,3.0,For Sale,House
102400000.0,"Valencia - Block E, Valencia Housing Society, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
169899999.99999997,"Valencia - Block H, Valencia Housing Society, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
13000000.0,"Khayaban-e-Amin - Block N, Khayaban-e-Amin, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
49900000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
97500000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
17000000.0,"Sabzazar Scheme, Lahore, Punjab",3.0,4.0,5.0,For Sale,House
78000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
40500000.0,"Sabzazar Scheme, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
15500000.0,"Sabzazar Scheme, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
75000000.0,"PCSIR Housing Scheme Phase 2 - Block B, PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
9800000.0,"Pak Arab Housing Society, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
70000000.0,"DHA Phase 1, DHA Defence, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
12800000.0,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
16000000.0,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
29000000.0,"Lake City Meadows Phase 1 - Block B, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",7.9,5.0,6.0,For Sale,House
83500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
41000000.0,"Jubilee Town - Block B, Jubilee Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
109500000.0,"Fazaia Housing Scheme, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
24000000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
9800000.0,"Lahore Medical Housing Society, Lahore, Punjab",2.2,3.0,3.0,For Sale,House
57500000.0,"Lake City - Sector M-3A, Lake City, Raiwind Road, Lahore, Punjab",12.0,6.0,7.0,For Sale,House
53500000.0,"Lake City - Sector M-2A, Lake City, Raiwind Road, Lahore, Punjab",10.0,6.0,7.0,For Sale,House
85000000.0,"Wapda Town Phase 1 - Block H1, Wapda Town Phase 1, Wapda Town, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
27000000.0,"DHA 11 Rahbar Phase 2 Extension - Block M, DHA 11 Rahbar Phase 2 Extension, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19900000.0,"Gulshan-e-Lahore, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
28000000.0,"DHA 11 Rahbar Phase 2 Extension - Block M, DHA 11 Rahbar Phase 2 Extension, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
4500000.0,"Elite Town - Block A, Elite Town, Lahore, Punjab",3.0,2.0,3.0,For Sale,House
72500000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
47000000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
117500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
37500000.0,"Lake City Meadows, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
102500000.0,"DHA Phase 5 - Block K, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
75000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
39000000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
22000000.0,"Lake City Meadows Phase 1 - Block A Extension, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
83000000.0,"Lake City, Raiwind Road, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
49500000.0,"Lake City, Raiwind Road, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
91700000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
14500000.0,"Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
24900000.000000004,"Lake City - Sector M-7B, Lake City, Raiwind Road, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
15500000.0,"Central Park - Block E, Central Park Housing Scheme, Lahore, Punjab",5.0,4.0,6.0,For Sale,House
5000000.0,"Elite Town - Block A, Elite Town, Lahore, Punjab",3.0,2.0,2.0,For Sale,House
43000000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
16500000.0,"Elite Town - Block B, Elite Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
98000000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
105000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
82000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
69900000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
65000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
72500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
89500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
49000000.0,"Bahria Town - Tauheed Block, Bahria Town - Sector F, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
120000000.0,"DHA Phase 6 - Block M, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
110000000.0,"DHA Phase 7 - Block W, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
17500000.0,"Union Green, College Road, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
19500000.0,"DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
47500000.0,"Izmir Town - Block J, Izmir Town, Lahore, Punjab",11.0,5.0,6.0,For Sale,House
16000000.0,"New Lahore City - Phase 2, New Lahore City, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
53900000.0,"Beacon House Society - Block C, Beacon House Society, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
17400000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.5,4.0,5.0,For Sale,House
55000000.0,"Nespak Scheme Phase 3, Defence Road, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
137500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
25000000.0,"Valencia - Block J, Valencia Housing Society, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
24500000.0,"Nespak Scheme Phase 3, Defence Road, Lahore, Punjab",5.0,6.0,6.0,For Sale,House
82500000.0,"DHA Phase 6 - Block C, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
75500000.0,"DHA Phase 7 - Block U, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
76000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
47500000.0,"Central Park - Block C, Central Park Housing Scheme, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
32500000.0,"Central Park - Block A, Central Park Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
94000000.0,"Askari 10, Askari, Lahore, Punjab",17.0,5.0,6.0,For Sale,House
14800000.0,"Bahria Nasheman - Sunflower, Bahria Nasheman, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
36000000.0,"Central Park - Block G, Central Park Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
90000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
22500000.0,"NFC 1, Lahore, Punjab",7.0,3.0,4.0,For Sale,House
78000000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
21000000.0,"DHA 9 Town - Block C, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
21500000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
85000000.0,"DHA Phase 6 - Block D, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
50000000.0,"Allama Iqbal Town - Pak Block, Allama Iqbal Town, Lahore, Punjab",10.0,7.0,7.0,For Sale,House
72500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
99500000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
12000000.0,"Jubilee Town - Block C, Jubilee Town, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
95000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
37000000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
41500000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",9.0,5.0,6.0,For Sale,House
32000000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
19900000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
265000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
549000000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
24400000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
66500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
260000000.0,"DHA Phase 5 - Block B, DHA Phase 5, DHA Defence, Lahore, Punjab",60.0,6.0,7.0,For Sale,House
25000000.0,"Lake City - Sector M-7B, Lake City, Raiwind Road, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
45500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
249000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
21000000.0,"DHA 11 Rahbar Phase 2 - Block G, DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
15900000.0,"Khayaban-e-Amin - Block L, Khayaban-e-Amin, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
23000000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,4.0,6.0,For Sale,House
38000000.0,"Bahria Town - Rafi Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
23000000.0,"Eden Boulevard Housing Scheme, College Road, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
45000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
35000000.0,"LDA Avenue - Block J, LDA Avenue, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
45000000.0,"Lahore Motorway City - Block Q, Lahore Motorway City, Lahore, Punjab",20.0,4.0,5.0,For Sale,House
20500000.0,"Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
24500000.0,"Johar Town, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
360000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
25500000.0,"Paragon City - Woods Block, Paragon City, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
55000000.0,"Paragon City - Woods Block, Paragon City, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
44000000.0,"Imperial Garden Homes, Paragon City, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
249000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
8500000.0,"Sabzazar Scheme, Lahore, Punjab",2.5,3.0,3.0,For Sale,House
12500000.0,"Sabzazar Scheme, Lahore, Punjab",2.5,4.0,4.0,For Sale,House
79500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
40000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
36500000.0,"Nasheman-e-Iqbal, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
29000000.0,"PIA Housing Scheme, Lahore, Punjab",5.0,7.0,7.0,For Sale,House
26500000.0,"Johar Town, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
25000000.0,"DHA Phase 2 - Block S, DHA Phase 2, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
12500000.0,"Formanites Housing Scheme, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
47000000.0,"Bahria Town - Overseas B, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
34500000.0,"Bahria Orchard, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
18000000.0,"Eden Boulevard Housing Scheme, College Road, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
71500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
110000000.0,"DHA Phase 6 - Block H, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
7500000.0,"Al Haram Garden, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
93500000.0,"DHA Phase 5 - Block F, DHA Phase 5, DHA Defence, Lahore, Punjab",22.0,5.0,6.0,For Sale,House
47500000.0,"Lake City Meadows, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
22000000.0,"Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
35500000.0,"Punjab Coop Housing Society, Lahore, Punjab",7.0,5.0,6.0,For Sale,House
64500000.0,"DHA Phase 3 - Block Z, DHA Phase 3, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
129900000.0,"DHA Phase 6 - Block B, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
82500000.0,"DHA Phase 7 - Block Q, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
23000000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
15600000.0,"Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
24000000.0,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",6.0,6.0,5.0,For Sale,House
14800000.0,"Sabzazar Scheme, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
37500000.0,"Architects Engineers Housing Society, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
23500000.0,"DHA 11 Rahbar Phase 2 - Block F, DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
80000000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
90000000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
16000000.0,"Park View City - Jade Block, Park View City, Lahore, Punjab",5.0,1.0,1.0,For Sale,House
22000000.0,"Park View City, Lahore, Punjab",5.0,6.0,6.0,For Sale,House
23500000.0,"DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
23000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
24000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
22000000.0,"Central Park - Block BB, Central Park Housing Scheme, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
36000000.0,"Bahria Orchard, Lahore, Punjab",10.0,5.0,7.0,For Sale,House
81500000.0,"DHA Phase 6 - Block D, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
77500000.0,"DHA Phase 7 - Block R, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
9000000.0,"Mian Amiruddin Park, Lahore, Punjab",1.9,3.0,3.0,For Sale,House
46400000.0,"Sabzazar Scheme - Block K, Sabzazar Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
38500000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
19000000.0,"OLC - Block A, Overseas Low Cost, Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
16500000.0,"New Lahore City - Block B, New Lahore City - Phase 2, New Lahore City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
120000000.0,"DHA Phase 1 - Block K, DHA Phase 1, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
60000000.0,"DHA Phase 1 - Block K, DHA Phase 1, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
26000000.0,"Johar Town Phase 2 - Block R3, Johar Town Phase 2, Johar Town, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
52500000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
29000000.0,"Cavalry Extension, Lahore, Punjab",6.0,3.0,4.0,For Sale,House
35500000.0,"Architects Engineers Housing Society, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
75000000.0,"Model Town - Block Q, Model Town, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
150000000.0,"Township, Lahore, Punjab",80.0,9.0,5.0,For Sale,House
20000000.0,"Lake City - Sector M7 - Block B, Lake City - Sector M-7, Lake City, Raiwind Road, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
27500000.0,"Lake City, Raiwind Road, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
46000000.0,"Lake City, Raiwind Road, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
53000000.0,"Lake City - Sector M-2A, Lake City, Raiwind Road, Lahore, Punjab",10.0,6.0,7.0,For Sale,House
19400000.0,"Bahria Town - Jinnah Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
71500000.0,"Lake City - Sector M-3A, Lake City, Raiwind Road, Lahore, Punjab",12.0,6.0,6.0,For Sale,House
77000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
74300000.0,"DHA Phase 7 - Block S, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
79800000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
47000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
17500000.0,"New Lahore City - Phase 2, New Lahore City, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
107500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
29000000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
40000000.0,"Central Park - Block G, Central Park Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
215000000.0,"DHA Phase 5 - Block E, DHA Phase 5, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
54000000.0,"DHA Phase 1 - Block L, DHA Phase 1, DHA Defence, Lahore, Punjab",17.0,5.0,6.0,For Sale,House
35000000.0,"Valencia Housing Society, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
48500000.0,"Sabzazar Scheme, Lahore, Punjab",12.0,6.0,6.0,For Sale,House
35000000.0,"Sabzazar Scheme, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
43000000.0,"Sabzazar Scheme - Block K, Sabzazar Scheme, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
68000000.0,"Allama Iqbal Town, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
34900000.0,"Bahria Town - Iris Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,7.0,For Sale,House
